num,data,2,4,6,8,10,12,14,16,18,20,22,24,qtd,soma,media
329, 05/06/08,2,4,.,8,.,.,14,.,18,20,.,24,7,90, 12.86
330, 09/06/08,2,.,6,.,.,12,14,.,18,.,22,24,7,98, 14.00
331, 12/06/08,.,.,6,.,.,12,.,16,18,.,22,.,5,74, 14.80
332, 16/06/08,2,.,6,.,10,12,14,.,.,20,.,24,7,88, 12.57
333, 19/06/08,2,.,6,.,.,12,14,16,18,.,.,.,6,68, 11.33
334, 23/06/08,2,.,6,8,.,.,.,16,18,.,22,.,6,72, 12.00
335, 26/06/08,.,4,6,8,.,12,14,16,.,20,.,.,7,80, 11.43
336, 30/06/08,2,.,6,8,10,.,14,16,.,.,22,.,7,78, 11.14
337, 03/07/08,.,4,.,8,10,12,.,16,18,.,22,.,7,90, 12.86
338, 07/07/08,.,4,6,.,.,12,14,16,.,20,.,.,6,72, 12.00
339, 10/07/08,2,.,.,8,10,.,.,16,18,20,22,24,8,120, 15.00
340, 14/07/08,2,4,6,8,10,.,14,.,.,20,22,.,8,86, 10.75
341, 17/07/08,.,.,.,.,.,12,.,16,18,20,22,24,6,112, 18.67
342, 21/07/08,.,4,.,8,.,12,.,16,.,20,22,.,6,82, 13.67
343, 24/07/08,.,.,6,8,.,12,14,16,18,20,22,.,8,116, 14.50
344, 28/07/08,.,4,6,.,10,12,.,16,.,20,.,24,7,92, 13.14
345, 31/07/08,2,.,.,.,.,12,14,16,18,20,.,24,7,106, 15.14
346, 04/08/08,2,.,6,8,10,12,14,.,18,.,.,24,8,94, 11.75
347, 07/08/08,.,.,.,8,10,12,14,.,18,20,.,24,7,106, 15.14
348, 11/08/08,2,.,.,8,.,12,14,.,18,20,22,24,8,120, 15.00
349, 14/08/08,2,.,.,8,.,12,14,16,18,20,22,24,9,136, 15.11
350, 18/08/08,2,4,6,8,.,12,14,.,.,.,22,.,7,68, 9.71
351, 21/08/08,2,.,.,.,10,12,14,16,18,.,.,24,7,96, 13.71
352, 25/08/08,2,4,6,.,.,12,.,.,18,20,22,24,8,108, 13.50
353, 28/08/08,2,.,.,8,.,12,.,.,18,20,22,.,6,82, 13.67
354, 01/09/08,2,4,.,8,10,12,.,16,18,.,22,.,8,92, 11.50
355, 04/09/08,2,4,6,8,10,12,.,.,18,.,.,.,7,60, 8.57
356, 08/09/08,2,4,.,.,10,.,14,16,.,20,22,24,8,112, 14.00
357, 11/09/08,2,.,6,8,10,.,14,.,.,.,.,.,5,40, 8.00
358, 15/09/08,2,4,6,.,10,12,14,16,18,.,.,24,9,106, 11.78
359, 18/09/08,.,4,.,8,10,12,.,16,18,.,22,24,8,114, 14.25
360, 22/09/08,2,4,.,8,.,.,.,.,18,20,.,24,6,76, 12.67
361, 25/09/08,.,4,.,.,10,12,14,16,.,20,.,24,7,100, 14.29
362, 29/09/08,2,4,6,.,10,12,.,.,18,.,22,24,8,98, 12.25
363, 02/10/08,2,4,6,8,.,.,.,16,.,20,22,.,7,78, 11.14
364, 06/10/08,2,4,6,.,.,12,.,.,.,20,22,24,7,90, 12.86
365, 09/10/08,.,4,.,8,10,12,.,16,18,20,.,24,8,112, 14.00
366, 13/10/08,.,.,6,8,.,.,.,.,18,20,22,.,5,74, 14.80
367, 16/10/08,2,4,.,8,.,12,.,.,18,20,22,24,8,110, 13.75
368, 20/10/08,2,4,6,.,.,.,14,.,.,20,22,24,7,92, 13.14
369, 23/10/08,.,.,6,.,.,12,14,.,.,20,22,24,6,98, 16.33
370, 27/10/08,.,4,6,8,10,12,14,16,.,.,.,.,7,70, 10.00
371, 30/10/08,2,.,6,8,10,.,14,16,.,.,22,.,7,78, 11.14
372, 03/11/08,.,4,6,.,10,12,14,16,.,.,22,24,8,108, 13.50
373, 06/11/08,2,4,6,.,.,12,14,.,.,20,22,.,7,80, 11.43
374, 10/11/08,2,.,6,.,.,12,.,16,18,20,22,24,8,120, 15.00
375, 13/11/08,2,.,.,.,10,12,14,16,18,20,.,.,7,92, 13.14
376, 17/11/08,2,.,.,8,10,12,14,16,18,20,22,24,10,146, 14.60
377, 20/11/08,2,4,.,8,.,12,.,.,.,20,22,.,6,68, 11.33
378, 24/11/08,2,4,6,.,.,12,14,16,.,.,22,24,8,100, 12.50
379, 27/11/08,.,4,.,.,10,12,14,16,18,.,22,.,7,96, 13.71
380, 01/12/08,2,4,6,8,10,.,14,.,18,.,22,.,8,84, 10.50
381, 04/12/08,.,4,6,.,10,12,.,.,.,.,22,.,5,54, 10.80
382, 08/12/08,2,4,.,8,10,12,14,16,.,.,22,24,9,112, 12.44
383, 11/12/08,.,.,6,.,.,12,14,16,18,.,22,24,7,112, 16.00
384, 15/12/08,.,4,.,.,10,.,.,.,18,20,22,.,5,74, 14.80
385, 18/12/08,2,4,6,8,.,12,.,.,18,20,22,24,9,116, 12.89
386, 22/12/08,2,4,6,.,.,.,.,.,18,20,.,.,5,50, 10.00
387, 26/12/08,2,4,.,8,10,12,14,.,.,20,22,.,8,92, 11.50
388, 29/12/08,2,.,6,.,10,.,.,16,18,20,.,.,6,72, 12.00
389, 02/01/09,2,4,6,.,10,12,.,.,18,.,.,24,7,76, 10.86
390, 05/01/09,2,.,.,.,10,12,14,.,.,20,22,24,7,104, 14.86
391, 08/01/09,.,4,6,8,.,12,.,16,18,.,22,.,7,86, 12.29
392, 12/01/09,2,4,.,.,10,12,14,.,18,20,.,.,7,80, 11.43
393, 15/01/09,.,4,6,8,10,.,.,.,18,20,22,.,7,88, 12.57
394, 19/01/09,2,.,6,8,.,12,14,16,18,20,22,24,10,142, 14.20
395, 22/01/09,2,4,6,8,.,.,14,.,.,.,22,.,6,56, 9.33
396, 26/01/09,2,.,6,.,10,.,.,.,18,20,22,24,7,102, 14.57
397, 29/01/09,2,4,6,8,10,.,14,.,.,20,22,.,8,86, 10.75
398, 02/02/09,2,4,.,8,10,12,.,16,18,20,22,.,9,112, 12.44
399, 05/02/09,.,4,.,.,10,12,14,16,.,.,22,24,7,102, 14.57
400, 09/02/09,.,.,.,.,10,12,14,16,.,20,22,24,7,118, 16.86
401, 12/02/09,2,.,6,8,10,.,14,16,.,.,.,24,7,80, 11.43
402, 16/02/09,2,4,6,8,.,.,.,16,.,20,22,24,8,102, 12.75
403, 19/02/09,2,4,6,8,.,12,14,.,.,.,.,24,7,70, 10.00
404, 26/02/09,.,.,6,8,10,.,14,16,18,20,22,24,9,138, 15.33
405, 02/03/09,.,4,6,8,.,12,14,16,18,.,22,24,9,124, 13.78
406, 05/03/09,2,4,.,8,10,.,.,16,.,.,22,24,7,86, 12.29
407, 09/03/09,2,4,6,8,.,12,14,16,.,20,22,.,9,104, 11.56
408, 12/03/09,2,4,.,.,10,12,14,.,18,20,22,.,8,102, 12.75
409, 16/03/09,2,4,6,8,10,.,14,16,.,20,.,24,9,104, 11.56
410, 19/03/09,.,4,.,8,10,.,14,.,18,.,.,.,5,54, 10.80
411, 23/03/09,.,.,.,.,.,12,14,16,18,20,22,24,7,126, 18.00
412, 26/03/09,.,4,.,8,10,12,.,16,18,20,22,.,8,110, 13.75
413, 30/03/09,2,.,6,8,10,12,14,16,.,20,.,.,8,88, 11.00
414, 02/04/09,2,.,6,8,10,.,.,16,18,20,.,.,7,80, 11.43
415, 06/04/09,.,.,.,.,10,.,14,.,18,20,22,.,5,84, 16.80
416, 09/04/09,2,.,6,.,.,.,.,16,18,20,22,24,7,108, 15.43
417, 15/04/09,2,.,.,8,.,12,14,16,.,.,.,.,5,52, 10.40
418, 16/04/09,.,.,.,8,10,12,14,.,18,20,22,24,8,128, 16.00
419, 20/04/09,.,4,6,.,.,.,14,16,18,20,22,24,8,124, 15.50
420, 23/04/09,.,4,6,8,10,12,.,.,18,.,22,24,8,104, 13.00
421, 27/04/09,.,4,.,8,10,12,14,16,.,20,.,.,7,84, 12.00
422, 30/04/09,2,4,6,8,.,12,14,.,18,.,22,.,8,86, 10.75
423, 04/05/09,2,.,.,.,.,.,.,16,18,20,22,24,6,102, 17.00
424, 07/05/09,.,.,6,.,10,.,14,16,18,.,.,24,6,88, 14.67
425, 11/05/09,.,.,.,.,10,12,.,16,18,20,22,24,7,122, 17.43
426, 14/05/09,2,4,6,8,10,.,.,16,18,.,22,24,9,110, 12.22
427, 18/05/09,.,4,6,.,10,12,.,16,.,.,22,24,7,94, 13.43
428, 21/05/09,.,4,.,.,.,.,14,.,18,20,22,24,6,102, 17.00
429, 25/05/09,2,4,6,8,.,12,14,16,.,.,.,.,7,62, 8.86
430, 28/05/09,2,4,6,.,.,.,14,.,.,20,22,.,6,68, 11.33
431, 01/06/09,2,.,.,.,.,12,.,.,18,20,22,24,6,98, 16.33
432, 04/06/09,2,4,6,.,10,12,.,.,.,20,.,24,7,78, 11.14
433, 08/06/09,2,.,.,8,.,.,14,.,.,.,22,24,5,70, 14.00
434, 12/06/09,.,4,6,.,.,12,.,16,18,.,.,24,6,80, 13.33
435, 15/06/09,.,4,.,.,10,.,14,16,18,.,.,24,6,86, 14.33
436, 18/06/09,.,4,6,.,10,.,14,.,18,20,22,.,7,94, 13.43
437, 22/06/09,2,4,6,8,10,12,.,16,.,20,.,.,8,78, 9.75
438, 25/06/09,.,4,.,8,.,.,.,.,18,.,22,24,5,76, 15.20
439, 29/06/09,2,.,.,.,10,12,14,.,.,.,.,24,5,62, 12.40
440, 02/07/09,.,.,.,8,.,12,14,16,.,.,22,24,6,96, 16.00
441, 06/07/09,2,4,.,8,10,.,14,.,.,20,.,24,7,82, 11.71
442, 09/07/09,.,.,6,8,.,12,14,.,18,.,22,24,7,104, 14.86
443, 13/07/09,2,.,.,.,10,12,.,16,18,.,22,.,6,80, 13.33
444, 16/07/09,2,.,6,.,10,.,14,.,18,20,22,24,8,116, 14.50
445, 20/07/09,2,4,.,.,10,12,.,16,18,20,.,.,7,82, 11.71
446, 23/07/09,2,4,6,8,10,.,14,16,.,.,.,24,8,84, 10.50
447, 27/07/09,2,.,.,8,10,12,.,16,18,20,22,24,9,132, 14.67
448, 30/07/09,.,.,6,.,10,12,14,.,.,20,.,24,6,86, 14.33
449, 03/08/09,2,4,.,8,10,.,.,16,18,.,22,24,8,104, 13.00
450, 06/08/09,.,4,6,.,.,.,14,16,18,.,22,24,7,104, 14.86
451, 10/08/09,.,.,6,8,.,.,14,.,18,.,22,24,6,92, 15.33
452, 13/08/09,.,.,6,8,10,12,14,.,18,20,.,24,8,112, 14.00
453, 17/08/09,2,4,6,.,.,.,14,.,.,20,.,24,6,70, 11.67
454, 20/08/09,.,4,6,.,.,12,14,.,.,20,22,24,7,102, 14.57
455, 24/08/09,.,4,6,8,.,12,14,.,18,.,.,.,6,62, 10.33
456, 27/08/09,.,4,.,.,10,12,14,.,18,.,.,24,6,82, 13.67
457, 31/08/09,.,4,.,.,.,.,14,16,18,20,22,.,6,94, 15.67
458, 03/09/09,2,4,6,8,.,.,.,16,18,20,22,.,8,96, 12.00
459, 08/09/09,2,4,.,.,10,12,14,.,.,20,.,.,6,62, 10.33
460, 10/09/09,.,4,6,.,10,12,14,16,.,.,22,.,7,84, 12.00
461, 14/09/09,.,4,6,8,.,12,14,.,.,.,.,24,6,68, 11.33
462, 17/09/09,2,.,.,8,.,12,14,16,18,.,22,24,8,116, 14.50
463, 21/09/09,2,.,6,.,.,.,14,.,18,20,22,.,6,82, 13.67
464, 24/09/09,2,.,.,8,10,.,.,16,.,20,22,24,7,102, 14.57
465, 28/09/09,2,4,6,.,10,.,.,.,18,.,22,.,6,62, 10.33
466, 01/10/09,2,.,6,8,10,12,14,.,18,20,22,.,9,112, 12.44
467, 05/10/09,2,4,6,.,10,.,14,.,18,.,22,24,8,100, 12.50
468, 08/10/09,2,.,6,.,10,12,.,.,18,.,22,24,7,94, 13.43
469, 13/10/09,2,.,6,8,10,.,14,.,18,.,22,.,7,80, 11.43
470, 15/10/09,.,4,6,8,10,.,.,.,18,20,22,.,7,88, 12.57
471, 19/10/09,2,4,6,.,10,12,14,16,.,20,.,24,9,108, 12.00
472, 22/10/09,2,4,6,8,.,12,14,.,18,20,.,.,8,84, 10.50
473, 27/10/09,2,.,6,8,.,12,.,.,.,.,22,.,5,50, 10.00
474, 29/10/09,2,.,.,.,10,12,.,16,18,.,.,24,6,82, 13.67
475, 03/11/09,2,4,6,.,10,.,14,.,.,20,.,.,6,56, 9.33
476, 05/11/09,.,.,6,.,10,.,14,16,.,.,.,24,5,70, 14.00
477, 09/11/09,2,4,6,8,10,12,14,16,18,20,.,24,11,134, 12.18
478, 12/11/09,2,.,.,.,10,12,.,16,18,.,22,24,7,104, 14.86
479, 16/11/09,2,.,.,8,.,.,14,16,18,.,22,24,7,104, 14.86
480, 19/11/09,.,4,6,8,.,12,.,.,18,.,22,24,7,94, 13.43
481, 23/11/09,.,.,.,.,10,12,14,.,.,20,22,24,6,102, 17.00
482, 26/11/09,2,.,6,8,10,12,.,16,.,.,22,.,7,76, 10.86
483, 30/11/09,.,4,6,.,.,12,14,.,18,.,22,24,7,100, 14.29
484, 03/12/09,.,4,6,8,10,.,14,16,.,20,.,.,7,78, 11.14
485, 07/12/09,2,4,6,.,.,.,.,16,18,20,22,24,8,112, 14.00
486, 10/12/09,2,4,.,.,.,.,.,.,18,20,22,.,5,66, 13.20
487, 14/12/09,.,4,6,8,10,.,14,.,18,.,22,24,8,106, 13.25
488, 17/12/09,.,.,6,8,.,12,14,.,18,20,22,24,8,124, 15.50
489, 21/12/09,2,.,.,.,10,12,14,.,18,.,22,.,6,78, 13.00
490, 24/12/09,.,.,6,8,10,12,14,16,18,.,22,.,8,106, 13.25
491, 28/12/09,2,.,.,.,.,12,.,16,.,20,22,24,6,96, 16.00
492, 31/12/09,2,4,6,8,.,12,14,.,18,.,.,24,8,88, 11.00
493, 04/01/10,.,4,.,8,10,12,14,.,18,.,22,.,7,88, 12.57
494, 07/01/10,2,4,.,8,.,12,.,16,18,20,22,.,8,102, 12.75
495, 11/01/10,.,4,6,8,.,.,.,.,.,.,22,24,5,64, 12.80
496, 14/01/10,.,4,.,.,.,.,14,16,.,.,22,24,5,80, 16.00
497, 18/01/10,2,4,.,8,.,12,14,16,.,.,.,.,6,56, 9.33
498, 21/01/10,2,4,6,.,.,.,14,16,18,20,22,.,8,102, 12.75
499, 25/01/10,2,4,.,.,10,12,.,.,.,20,.,24,6,72, 12.00
500, 28/01/10,2,.,6,8,10,.,14,16,18,20,.,.,8,94, 11.75
501, 01/02/10,2,4,6,.,.,12,.,.,18,.,.,24,6,66, 11.00
502, 04/02/10,2,4,6,8,10,.,.,16,18,.,.,24,8,88, 11.00
503, 08/02/10,2,4,.,.,.,12,14,.,.,20,.,24,6,76, 12.67
504, 11/02/10,.,.,6,.,10,12,14,16,18,20,.,.,7,96, 13.71
505, 13/02/10,.,4,6,.,.,.,.,16,18,20,22,24,7,110, 15.71
506, 18/02/10,.,4,6,.,.,12,.,16,.,20,22,24,7,104, 14.86
507, 22/02/10,2,.,6,8,10,12,.,.,.,20,.,24,7,82, 11.71
508, 25/02/10,2,.,6,8,.,.,14,16,18,.,.,24,7,88, 12.57
509, 01/03/10,.,.,6,.,.,12,.,16,.,20,22,24,6,100, 16.67
510, 04/03/10,2,4,6,.,10,12,.,.,.,20,22,.,7,76, 10.86
511, 08/03/10,2,.,.,.,10,12,14,.,18,.,.,24,6,80, 13.33
512, 12/03/10,2,4,6,8,10,12,.,16,.,.,.,24,8,82, 10.25
513, 15/03/10,2,.,6,.,10,.,.,.,18,20,22,.,6,78, 13.00
514, 18/03/10,.,.,6,8,.,12,.,.,18,.,22,24,6,90, 15.00
515, 22/03/10,2,.,.,.,10,12,14,.,18,20,.,24,7,100, 14.29
516, 25/03/10,2,4,6,8,.,12,14,.,18,20,.,24,9,108, 12.00
517, 29/03/10,.,4,6,8,.,12,.,.,.,.,22,.,5,52, 10.40
518, 01/04/10,.,4,6,.,10,12,14,16,.,20,22,24,9,128, 14.22
519, 05/04/10,2,.,.,.,.,12,.,16,.,.,.,24,4,54, 13.50
520, 08/04/10,2,4,6,.,10,12,14,.,18,20,22,24,10,132, 13.20
521, 12/04/10,2,4,6,.,10,12,.,.,.,20,.,.,6,54, 9.00
522, 15/04/10,2,4,6,.,.,.,.,16,18,.,22,24,7,92, 13.14
523, 19/04/10,2,4,.,8,10,12,.,16,18,.,.,24,8,94, 11.75
524, 22/04/10,2,.,6,.,10,12,14,.,.,20,22,24,8,110, 13.75
525, 26/04/10,.,4,6,.,10,.,.,16,18,20,22,.,7,96, 13.71
526, 29/04/10,2,4,.,8,10,12,14,16,.,.,.,24,8,90, 11.25
527, 03/05/10,2,.,6,.,.,12,14,16,.,.,22,24,7,96, 13.71
528, 06/05/10,2,4,6,8,10,12,.,.,.,.,.,24,7,66, 9.43
529, 10/05/10,2,.,6,.,.,12,.,16,18,20,22,.,7,96, 13.71
530, 13/05/10,.,4,6,8,10,12,14,16,18,.,22,.,9,110, 12.22
531, 17/05/10,2,.,.,.,10,12,14,16,.,.,22,.,6,76, 12.67
532, 20/05/10,2,4,6,.,.,12,.,16,.,.,22,24,7,86, 12.29
533, 24/05/10,2,.,.,8,10,.,14,16,18,20,.,24,8,112, 14.00
534, 27/05/10,2,.,.,8,.,12,.,.,18,.,22,24,6,86, 14.33
535, 31/05/10,.,4,6,.,.,.,.,16,.,.,.,24,4,50, 12.50
536, 04/06/10,.,4,.,.,.,.,.,16,.,20,22,24,5,86, 17.20
537, 07/06/10,2,4,6,.,10,.,14,.,18,20,22,24,9,120, 13.33
538, 10/06/10,2,.,6,.,10,12,.,16,18,20,.,24,8,108, 13.50
539, 14/06/10,2,4,6,8,.,12,14,16,.,.,.,.,7,62, 8.86
540, 17/06/10,2,.,6,8,.,12,.,16,18,20,22,24,9,128, 14.22
541, 21/06/10,.,4,6,.,10,.,14,.,.,20,22,24,7,100, 14.29
542, 24/06/10,2,4,.,8,10,.,.,16,18,20,22,24,9,124, 13.78
543, 28/06/10,.,.,.,8,10,.,14,16,.,20,22,24,7,114, 16.29
544, 01/07/10,2,4,.,8,.,.,14,.,18,.,.,24,6,70, 11.67
545, 05/07/10,.,.,6,.,.,12,14,.,18,.,.,24,5,74, 14.80
546, 08/07/10,2,4,.,8,10,12,.,.,18,.,.,.,6,54, 9.00
547, 12/07/10,2,4,6,.,10,12,14,16,.,20,.,24,9,108, 12.00
548, 15/07/10,2,4,6,8,.,.,14,.,.,20,.,.,6,54, 9.00
549, 19/07/10,.,4,.,.,10,.,14,16,.,20,22,.,6,86, 14.33
550, 22/07/10,.,.,6,.,10,.,14,16,18,20,22,.,7,106, 15.14
551, 26/07/10,.,.,.,8,10,12,14,16,18,20,22,24,9,144, 16.00
552, 29/07/10,.,4,6,8,10,12,.,.,.,20,22,24,8,106, 13.25
553, 02/08/10,.,4,.,8,10,12,14,.,18,.,.,24,7,90, 12.86
554, 05/08/10,2,4,6,.,.,.,14,.,.,20,22,24,7,92, 13.14
555, 09/08/10,2,.,6,8,10,12,14,16,18,20,.,24,10,130, 13.00
556, 12/08/10,.,4,.,8,.,.,14,16,18,20,22,24,8,126, 15.75
557, 16/08/10,.,.,.,8,10,12,14,.,18,20,.,.,6,82, 13.67
558, 19/08/10,.,4,.,.,10,12,14,.,18,20,22,24,8,124, 15.50
559, 23/08/10,2,.,.,.,10,.,14,16,.,20,22,.,6,84, 14.00
560, 26/08/10,2,4,.,.,10,12,14,.,18,20,.,24,8,104, 13.00
561, 30/08/10,2,4,6,.,10,12,.,.,18,20,.,.,7,72, 10.29
562, 02/09/10,2,.,.,8,.,.,14,16,18,20,22,24,8,124, 15.50
563, 06/09/10,.,4,6,.,.,12,.,16,.,20,22,24,7,104, 14.86
564, 09/09/10,2,4,.,.,.,12,14,.,.,20,.,24,6,76, 12.67
565, 13/09/10,.,4,6,.,10,12,.,.,18,20,.,24,7,94, 13.43
566, 16/09/10,.,4,.,.,10,.,14,16,.,20,.,.,5,64, 12.80
567, 20/09/10,2,.,.,8,10,12,14,.,.,.,.,24,6,70, 11.67
568, 23/09/10,2,4,6,8,.,.,.,16,18,20,.,.,7,74, 10.57
569, 27/09/10,2,.,6,8,.,12,.,16,18,20,22,24,9,128, 14.22
570, 30/09/10,2,4,.,.,10,12,14,.,18,20,22,.,8,102, 12.75
571, 04/10/10,.,4,6,.,.,12,.,16,18,20,.,24,7,100, 14.29
572, 07/10/10,2,.,6,8,10,.,14,16,.,.,22,24,8,102, 12.75
573, 11/10/10,2,.,.,.,10,12,14,16,18,20,22,24,9,138, 15.33
574, 14/10/10,.,.,6,.,.,12,14,16,18,20,22,.,7,108, 15.43
575, 18/10/10,.,.,.,8,10,12,.,16,18,.,22,24,7,110, 15.71
576, 21/10/10,.,.,6,8,10,12,.,16,18,.,.,.,6,70, 11.67
577, 25/10/10,2,4,.,8,10,12,.,16,18,.,22,.,8,92, 11.50
578, 28/10/10,.,4,6,8,10,12,14,16,.,.,22,.,8,92, 11.50
579, 01/11/10,.,.,6,8,10,12,14,.,.,20,.,24,7,94, 13.43
580, 04/11/10,.,4,6,8,10,12,14,16,.,.,.,24,8,94, 11.75
581, 08/11/10,2,4,6,.,.,12,14,.,18,.,.,.,6,56, 9.33
582, 11/11/10,.,.,.,8,10,12,.,.,18,.,.,.,4,48, 12.00
583, 16/11/10,.,4,.,8,.,.,14,16,18,.,.,24,6,84, 14.00
584, 18/11/10,2,.,6,8,10,.,14,.,.,20,22,.,7,82, 11.71
585, 22/11/10,.,.,.,8,10,.,14,16,18,20,.,24,7,110, 15.71
586, 25/11/10,2,4,6,8,.,12,.,16,18,.,22,24,9,112, 12.44
587, 29/11/10,.,4,.,.,10,12,.,.,18,20,.,.,5,64, 12.80
588, 02/12/10,.,4,.,.,.,12,14,.,18,20,.,24,6,92, 15.33
589, 06/12/10,2,4,6,8,10,12,.,.,.,20,22,24,9,108, 12.00
590, 09/12/10,.,4,6,.,10,.,14,16,18,20,.,.,7,88, 12.57
591, 13/12/10,2,4,.,8,10,.,14,16,.,20,.,.,7,74, 10.57
592, 16/12/10,.,.,6,8,10,.,14,16,18,20,22,.,8,114, 14.25
593, 20/12/10,.,4,6,.,10,.,14,.,.,20,.,24,6,78, 13.00
594, 23/12/10,2,.,6,.,10,.,14,16,18,20,.,.,7,86, 12.29
595, 27/12/10,.,.,6,8,10,12,.,.,.,.,.,24,5,60, 12.00
596, 30/12/10,2,.,.,8,10,12,.,.,18,20,22,.,7,92, 13.14
597, 03/01/11,2,.,.,8,10,.,14,16,18,.,22,24,8,114, 14.25
598, 06/01/11,.,4,.,.,.,12,14,.,18,20,22,.,6,90, 15.00
599, 10/01/11,2,4,6,.,.,12,.,16,18,20,22,24,9,124, 13.78
600, 13/01/11,.,.,6,8,10,.,.,16,18,.,22,.,6,80, 13.33
601, 17/01/11,.,.,6,.,10,12,14,16,.,20,.,.,6,78, 13.00
602, 20/01/11,2,.,6,8,10,12,.,.,18,.,22,.,7,78, 11.14
603, 24/01/11,2,4,6,8,10,12,.,16,.,20,22,.,9,100, 11.11
604, 27/01/11,2,.,6,.,.,12,14,.,18,20,22,24,8,118, 14.75
605, 31/01/11,2,4,.,.,10,.,14,16,18,.,.,.,6,64, 10.67
606, 03/02/11,2,.,6,8,10,12,14,16,18,.,22,24,10,132, 13.20
607, 07/02/11,.,.,.,.,.,12,.,16,18,20,22,24,6,112, 18.67
608, 10/02/11,2,.,.,8,10,.,14,16,18,.,.,.,6,68, 11.33
609, 14/02/11,2,4,.,.,10,12,14,16,.,20,.,.,7,78, 11.14
610, 17/02/11,2,4,6,8,10,12,14,16,.,.,22,.,9,94, 10.44
611, 21/02/11,2,4,6,8,.,.,14,16,18,20,.,.,8,88, 11.00
612, 24/02/11,2,.,6,.,10,.,.,16,18,.,.,.,5,52, 10.40
613, 28/02/11,2,.,6,.,10,12,14,16,.,20,22,.,8,102, 12.75
614, 03/03/11,.,.,6,.,.,12,.,16,18,20,22,.,6,94, 15.67
615, 05/03/11,2,4,.,8,.,12,.,.,.,20,22,24,7,92, 13.14
616, 10/03/11,2,.,6,.,10,12,.,16,18,.,22,24,8,110, 13.75
617, 14/03/11,2,4,.,.,10,.,14,16,.,.,22,24,7,92, 13.14
618, 17/03/11,2,4,6,.,.,12,.,.,.,20,22,24,7,90, 12.86
619, 21/03/11,.,4,.,8,.,.,14,.,18,20,.,.,5,64, 12.80
620, 24/03/11,.,.,6,.,10,12,14,16,18,20,22,.,8,118, 14.75
621, 28/03/11,2,.,6,8,10,12,.,16,.,20,22,24,9,120, 13.33
622, 31/03/11,2,4,6,.,10,12,.,.,18,.,.,.,6,52, 8.67
623, 04/04/11,2,4,.,8,10,12,.,.,.,20,22,.,7,78, 11.14
624, 07/04/11,2,4,6,.,.,12,.,16,18,20,.,24,8,102, 12.75
625, 11/04/11,2,.,6,8,10,.,14,16,.,.,22,24,8,102, 12.75
626, 14/04/11,2,4,.,8,.,.,.,.,.,.,.,24,4,38, 9.50
627, 18/04/11,2,4,6,.,10,12,14,.,.,.,22,24,8,94, 11.75
628, 20/04/11,2,4,.,8,10,.,.,.,18,.,22,.,6,64, 10.67
629, 25/04/11,2,4,6,.,.,12,14,.,.,.,22,.,6,60, 10.00
630, 28/04/11,2,4,6,.,.,12,14,.,18,20,22,24,9,122, 13.56
631, 02/05/11,2,.,.,8,10,.,14,16,18,20,.,.,7,88, 12.57
632, 05/05/11,.,4,6,8,10,.,14,16,.,20,22,24,9,124, 13.78
633, 09/05/11,2,.,6,8,10,12,.,.,18,20,22,24,9,122, 13.56
634, 12/05/11,2,4,.,.,10,12,14,.,18,20,22,.,8,102, 12.75
635, 16/05/11,.,4,6,8,.,12,.,.,18,20,22,24,8,114, 14.25
636, 19/05/11,2,4,6,.,10,12,14,16,.,20,.,.,8,84, 10.50
637, 23/05/11,2,4,6,.,.,.,.,16,18,20,22,.,7,88, 12.57
638, 26/05/11,2,4,.,.,.,.,14,16,18,.,.,24,6,78, 13.00
639, 30/05/11,2,4,6,8,10,12,.,16,.,20,22,24,10,124, 12.40
640, 02/06/11,.,4,.,.,.,.,14,16,18,20,22,.,6,94, 15.67
641, 06/06/11,2,.,6,8,.,.,.,16,18,20,22,24,8,116, 14.50
642, 09/06/11,2,4,.,8,10,12,.,.,18,20,22,.,8,96, 12.00
643, 13/06/11,2,4,.,8,10,.,.,16,.,.,22,24,7,86, 12.29
644, 16/06/11,2,.,6,8,.,12,14,.,18,.,22,24,8,106, 13.25
645, 20/06/11,.,4,.,8,10,.,.,16,18,20,22,.,7,98, 14.00
646, 24/06/11,.,.,6,.,10,.,14,.,18,20,.,.,5,68, 13.60
647, 27/06/11,.,4,6,8,.,.,14,.,18,20,22,.,7,92, 13.14
648, 30/06/11,2,4,6,8,10,.,.,16,18,20,22,.,9,106, 11.78
649, 04/07/11,2,4,6,8,10,.,14,.,.,.,22,24,8,90, 11.25
650, 07/07/11,.,.,.,8,10,.,14,16,.,20,.,24,6,92, 15.33
651, 11/07/11,.,4,6,8,10,.,14,.,18,20,.,24,8,104, 13.00
652, 14/07/11,2,.,.,.,10,.,14,16,18,20,.,.,6,80, 13.33
653, 18/07/11,2,.,.,8,.,12,14,16,.,20,22,.,7,94, 13.43
654, 21/07/11,2,.,.,.,.,12,14,16,18,20,22,.,7,104, 14.86
655, 25/07/11,2,.,.,8,10,.,14,.,.,20,.,24,6,78, 13.00
656, 28/07/11,2,.,.,8,.,.,14,.,18,20,22,.,6,84, 14.00
657, 01/08/11,2,4,6,8,10,12,.,.,.,.,.,24,7,66, 9.43
658, 04/08/11,.,4,6,.,10,.,14,.,.,.,.,24,5,58, 11.60
659, 08/08/11,.,4,6,8,10,12,.,.,.,20,.,24,7,84, 12.00
660, 11/08/11,.,4,6,8,.,12,14,16,.,.,.,24,7,84, 12.00
